landscape_id,wild_biodiversity,ecological_connectivity,ecosystem_services,climate_resilience,community_nature_reciprocity,abiotic_integrity,anthropogenic_pressure,fne_score,score_label,wild_biodiversity_confidence,ecological_connectivity_confidence,ecosystem_services_confidence,climate_resilience_confidence,community_nature_reciprocity_confidence,abiotic_integrity_confidence,anthropogenic_pressure_confidence,confidence,data_coverage_pct
ls_20282,5.83,5.88,8.6,6.06,5.64,4.52,6.47,6.14,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20283,5.41,5.93,8.63,6.2,4.85,4.46,6.76,6.03,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20284,4.47,6.2,8.2,4.97,4.04,4.47,7.18,5.65,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20285,4.67,6.56,8.07,4.99,4.19,4.48,7.46,5.77,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20286,5.73,6.35,8.54,5.45,4.25,4.41,7.22,5.99,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20287,5.81,6.46,8.47,5.45,4.36,4.46,7.27,6.04,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20288,6.25,6.09,8.66,5.87,4.99,4.46,6.8,6.16,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20289,5.8,6.02,8.55,6.34,5.48,4.33,6.59,6.16,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20290,5.65,5.83,8.59,5.79,5.11,4.5,6.53,6.0,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20291,4.69,5.05,8.33,4.89,4.12,4.48,7.41,5.57,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20292,5.49,5.07,8.32,6.3,5.56,4.18,6.23,5.88,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20293,4.17,2.62,6.24,5.27,5.66,3.26,5.41,4.66,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20294,5.26,5.63,8.71,5.88,5.5,4.16,6.23,5.91,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20295,5.7,5.58,8.8,6.1,4.6,4.16,6.7,5.95,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20296,5.66,4.17,7.69,7.51,5.86,4.12,5.42,5.78,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20297,4.72,5.31,8.79,5.96,4.15,4.23,7.01,5.74,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20298,4.31,6.47,7.95,4.97,3.51,4.48,7.55,5.61,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20299,4.49,6.57,7.99,4.85,3.51,4.48,7.6,5.64,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20300,5.64,4.9,8.57,5.66,4.03,4.51,6.99,5.76,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20301,6.31,6.1,8.67,6.17,4.4,4.42,6.93,6.14,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20302,4.67,6.53,8.14,5.14,4.31,4.53,7.4,5.82,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20303,5.89,6.34,8.32,5.12,4.88,4.46,7.1,6.02,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20304,6.36,5.79,8.4,5.65,5.85,4.3,6.31,6.09,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20305,5.82,4.79,8.55,5.81,4.71,4.44,6.73,5.84,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20306,6.05,5.1,8.57,5.59,4.33,4.52,6.95,5.87,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20307,5.33,5.52,8.61,5.94,4.29,4.29,6.94,5.85,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20308,5.74,5.52,8.55,6.42,5.65,4.26,6.12,6.04,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,97.3
ls_20309,4.87,3.62,7.38,6.95,5.86,4.07,5.35,5.44,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20310,5.48,5.02,8.74,5.94,5.32,4.08,6.61,5.88,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20311,6.42,5.4,8.89,6.14,3.7,4.23,7.01,5.97,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20312,5.54,6.18,8.26,5.19,4.92,4.51,7.11,5.96,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20313,4.7,6.48,8.35,5.26,5.15,4.53,7.07,5.93,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20314,5.4,6.03,8.58,6.02,5.42,4.43,6.63,6.07,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20315,4.71,6.45,8.41,5.07,5.1,4.4,7.14,5.9,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20316,5.42,5.96,8.49,5.61,5.34,4.48,6.72,6.0,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20317,4.44,6.17,8.38,5.2,5.19,4.48,6.93,5.83,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20318,5.63,5.76,8.67,6.39,5.19,4.46,6.55,6.09,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20319,4.54,6.24,8.44,5.39,5.06,4.52,7.04,5.89,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20320,5.44,5.92,8.6,5.84,4.64,4.47,6.77,5.95,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20321,4.36,5.89,8.63,5.9,5.04,4.43,6.68,5.85,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20322,5.39,5.73,8.65,5.88,4.08,4.37,6.79,5.84,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20323,4.31,5.63,8.65,5.91,4.65,4.36,6.58,5.73,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20324,5.32,5.75,8.7,5.76,3.72,4.37,6.79,5.77,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20325,5.45,5.67,8.67,5.64,4.5,4.21,6.6,5.82,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20326,5.25,5.47,8.79,6.18,4.2,4.25,6.58,5.82,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20327,4.12,5.34,8.7,5.63,4.3,4.43,6.43,5.56,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20328,4.97,5.05,8.6,6.38,5.6,4.09,5.94,5.8,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20329,5.37,5.29,8.87,5.77,4.34,4.05,6.36,5.72,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20330,4.29,3.62,7.79,6.64,5.42,3.75,5.27,5.25,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20331,4.73,4.3,7.67,6.21,5.04,3.65,6.24,5.41,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20332,5.81,5.48,8.5,6.2,5.14,4.35,6.38,5.98,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20333,6.34,5.28,8.61,6.56,4.35,4.43,6.75,6.05,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20334,6.64,5.16,8.8,6.08,3.78,4.49,6.96,5.99,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20335,6.13,5.86,8.7,6.43,3.7,4.54,7.08,6.06,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20336,5.66,6.71,8.25,4.14,4.23,4.87,7.51,5.91,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20337,4.76,6.6,8.62,4.55,3.46,4.91,7.55,5.78,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20338,4.73,6.52,8.62,4.51,5.03,4.87,7.21,5.93,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20339,4.76,6.65,8.41,4.16,4.06,4.92,7.52,5.78,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20340,5.49,6.17,8.64,4.74,5.21,4.86,6.91,6.0,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20341,4.75,6.47,8.51,4.39,4.26,4.84,7.35,5.8,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20342,4.69,6.37,8.54,4.44,5.03,4.9,7.13,5.87,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20343,4.75,6.57,8.56,4.49,4.66,4.9,7.34,5.9,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20344,5.44,5.86,8.71,5.28,5.88,4.85,6.28,6.04,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20345,5.66,6.28,8.73,4.76,4.98,4.92,7.03,6.05,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20346,4.45,5.56,8.67,4.68,4.8,4.75,6.41,5.62,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20347,5.5,4.62,8.66,4.52,4.72,4.81,6.66,5.64,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20348,5.37,5.18,8.69,4.9,5.39,4.55,5.9,5.71,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20349,5.26,4.89,8.76,4.98,4.41,4.67,5.98,5.56,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20350,4.12,5.03,8.77,4.57,4.15,4.73,6.23,5.37,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20351,5.85,4.73,8.54,4.65,5.6,4.8,5.62,5.68,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20352,5.91,5.39,8.86,4.69,3.68,4.85,6.6,5.71,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20353,5.96,5.0,8.94,5.3,4.07,4.81,6.62,5.81,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20354,4.48,4.73,8.57,5.52,5.29,4.5,5.71,5.54,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20355,5.8,3.6,8.56,5.85,5.45,4.86,5.58,5.67,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20356,4.93,4.61,8.55,5.44,4.68,4.55,5.77,5.5,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20357,5.56,6.05,8.58,4.57,3.88,4.96,7.24,5.83,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20358,5.32,5.73,8.84,4.75,4.37,4.87,6.7,5.8,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20359,4.62,6.17,8.48,4.65,3.81,4.86,7.3,5.7,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20360,6.38,4.92,8.87,5.3,3.87,4.95,7.06,5.91,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20361,6.38,5.45,8.88,5.54,4.34,4.8,6.83,6.03,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20362,6.15,5.98,8.79,5.43,3.75,4.96,6.98,6.01,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20363,6.57,5.94,8.87,5.48,3.9,4.94,6.9,6.09,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20364,5.66,6.27,8.75,5.17,3.46,4.93,7.28,5.93,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20365,4.58,5.65,8.63,4.79,4.21,4.95,7.13,5.71,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20366,5.87,5.54,8.73,4.8,4.68,4.95,6.98,5.94,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20367,5.65,4.61,8.79,5.27,4.85,4.76,6.25,5.74,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20368,6.22,4.94,8.7,5.14,4.88,4.81,6.0,5.81,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20369,5.91,5.18,8.87,5.48,4.48,4.86,6.35,5.88,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20370,5.91,5.96,8.84,5.09,3.85,4.92,6.97,5.93,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20371,5.6,5.65,8.77,5.23,3.56,4.91,6.86,5.8,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20372,5.94,4.96,8.64,6.0,3.77,4.95,6.83,5.87,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20373,6.53,6.1,8.84,5.34,3.46,4.93,7.11,6.04,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20374,5.45,5.28,8.48,4.57,3.46,4.95,7.47,5.67,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20375,5.86,6.12,8.74,5.31,3.66,4.97,7.16,5.97,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20376,6.16,6.14,8.69,5.07,3.46,4.94,7.22,5.95,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20377,4.5,6.35,8.54,4.58,3.46,4.93,7.47,5.69,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20378,4.63,6.28,8.16,4.17,4.09,4.96,7.29,5.65,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20379,5.95,5.69,8.41,4.81,3.89,4.87,6.78,5.77,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20380,5.87,5.72,8.5,4.55,3.54,4.97,6.82,5.71,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20381,5.91,5.13,8.77,4.86,4.31,4.9,6.56,5.78,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20382,6.05,5.5,8.66,4.69,3.46,4.95,6.86,5.74,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20383,5.87,4.11,8.8,4.96,3.99,4.88,6.6,5.6,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20384,5.17,4.2,8.79,5.4,4.73,4.91,6.43,5.66,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20385,6.39,4.99,8.85,5.78,4.67,4.91,6.54,6.02,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20386,6.05,6.13,8.8,5.28,4.34,4.94,6.97,6.07,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20387,4.71,6.39,8.4,4.39,3.79,4.97,7.34,5.71,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20388,5.47,6.38,8.75,4.67,3.46,4.86,7.53,5.87,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20389,4.49,6.47,8.41,4.4,3.46,4.93,7.59,5.68,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20390,5.88,6.0,9.02,5.4,3.46,4.91,7.14,5.97,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20391,5.86,5.86,8.96,5.58,3.46,4.93,7.04,5.96,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20392,5.69,6.31,8.55,4.52,3.46,4.97,7.34,5.83,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20393,5.85,6.18,8.6,4.85,3.46,4.98,7.33,5.89,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20394,4.13,5.63,8.44,5.81,3.86,4.8,6.82,5.64,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20395,4.24,5.92,8.49,5.15,3.51,4.9,7.04,5.61,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20396,5.94,5.84,8.58,4.44,3.46,4.93,7.31,5.79,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20397,6.19,4.89,8.79,5.09,3.48,4.81,6.86,5.73,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20398,6.39,5.91,8.55,4.62,4.12,4.97,7.25,5.97,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20399,4.75,6.67,8.48,4.4,3.46,4.91,7.97,5.81,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20400,4.46,6.53,8.75,5.11,3.46,4.83,7.72,5.84,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20401,5.87,6.23,8.69,5.04,3.46,4.93,7.38,5.94,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20402,6.46,6.03,8.64,4.89,3.46,4.96,7.1,5.93,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20403,4.65,5.32,8.42,4.38,3.46,4.97,7.6,5.54,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20404,5.67,5.33,8.59,4.67,3.46,4.97,7.28,5.71,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20405,6.57,6.16,8.69,4.71,3.46,4.91,7.74,6.03,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20406,4.76,6.12,8.15,4.14,3.46,4.8,8.09,5.65,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20407,4.61,5.74,5.88,5.16,2.76,4.97,7.28,5.2,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20408,4.6,4.99,4.41,5.7,2.95,4.92,7.51,5.01,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20409,3.21,4.83,6.7,5.46,3.86,4.98,7.29,5.19,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20410,3.15,5.7,7.78,5.02,4.26,4.98,7.07,5.42,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20411,3.19,4.66,7.07,5.38,3.46,4.97,7.4,5.16,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20412,3.36,4.02,5.97,5.65,3.77,4.96,7.65,5.05,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20413,6.46,4.65,7.98,5.89,3.5,4.59,7.34,5.77,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20414,6.22,5.82,8.02,5.76,3.46,4.59,7.56,5.92,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20415,5.87,5.76,8.33,5.7,3.66,4.57,7.26,5.88,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20416,6.29,6.34,8.28,5.62,3.46,4.59,7.4,6.0,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20417,6.1,6.23,8.57,5.5,3.46,4.97,7.29,6.02,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20418,6.39,5.86,8.37,5.17,3.53,4.98,6.89,5.88,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20419,4.59,6.86,8.31,5.25,3.77,4.47,8.21,5.92,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20420,4.71,6.86,8.1,4.89,3.77,4.42,8.21,5.85,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20421,4.59,6.56,8.46,5.28,3.77,4.55,7.94,5.88,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20422,4.48,6.8,8.62,6.16,3.77,4.47,7.91,6.03,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20423,4.74,6.68,8.6,5.63,3.46,4.43,7.7,5.89,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20424,4.63,6.53,8.34,5.01,3.46,4.39,7.6,5.71,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20425,3.48,4.07,4.58,5.55,2.9,4.98,7.51,4.72,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20426,4.19,3.76,3.41,5.48,2.9,4.79,8.24,4.68,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20427,3.34,3.77,3.71,5.67,2.9,4.86,8.06,4.62,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20428,3.98,4.29,3.67,5.27,2.9,4.87,8.04,4.72,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20429,3.82,2.93,2.78,5.73,2.9,4.79,8.3,4.46,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20430,3.58,2.69,2.55,5.73,2.9,4.75,8.27,4.35,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20431,3.4,4.08,5.79,5.44,4.32,4.91,7.32,5.04,Moderate,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20432,3.7,3.04,4.75,4.56,3.77,4.88,7.92,4.66,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20433,3.94,2.64,4.28,5.38,3.77,4.87,7.96,4.69,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20434,4.57,2.75,1.98,5.01,2.9,4.66,8.61,4.35,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20435,4.65,2.97,1.88,3.47,2.9,4.57,8.81,4.18,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20436,4.71,2.91,1.79,4.27,2.9,4.53,8.75,4.27,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20437,4.68,2.88,1.91,4.81,2.9,4.66,8.7,4.36,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20438,4.67,2.97,1.95,3.32,2.9,4.6,8.81,4.17,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
ls_20439,4.48,3.08,2.1,4.15,2.9,4.74,8.69,4.31,Stressed,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,96.0
